Link,ID,name,tag,description,date,developer,price,Recent_Description,Recent_Count,Recent_Percentage,Overall_Description,Overall_Count,Overall_Percentage,peak
https://store.steampowered.com/app/322500/,322500,SUPERHOT,"动作
第一人称射击
子弹时间
时空操控
独立
第一人称
单人
射击
解谜
极简主义
短篇
困难
赛博朋克
Kickstarter
快节奏
暴力
科幻
休闲
冒险
血腥",SUPERHOT 是主视角射击游戏，打通了小心谋划策略与大胆搏杀进击之间的界限。在游戏中，人前进时，时间才向前。生命条不会恢复；弹药也不会随随便便投送。敌人人数比你多，火力比你猛；而你只是孤身一人，要捡拾死去敌人的武器，去射击，去砍杀，还要穿行于低速移动的密集子弹之间，艰难前进。,2016 年 2 月 25 日,SUPERHOT Team,0,好评如潮,210,95.0,特别好评,24546,91.0,5533
https://store.steampowered.com/app/1955230/,1955230,《佩妮大逃脱》,"冒险
3D 平台
平台游戏
彩色
3D
第三人称
孩童
女性主角
控制器
欢乐
单人
精确平台
独立
卡通
时间竞速
好评原声音轨",各就各位，预备，悠！——与佩妮和悠悠球一起，加入这款充满创新游戏玩法的动力学3D平台游戏！展现你的各种招数，连接让人叫绝的组合技，让佩妮和悠悠球做出完美的突破性表演。快到《佩妮大逃脱》中用这对活力四射的组合登台亮相吧。,2024 年 2 月 21 日,Evening Star,0,多半好评,66,78.0,特别好评,533,80.0,228
https://store.steampowered.com/app/1244630/,1244630,House Builder,"沉浸式模拟
3D
冒险
设计与插画
破坏
建造
教育
解谜
沙盒
第一人称
单人
管理
放松
欢乐
休闲
模拟
孩童
独立
开放世界
经济",成为一名单人施工队！ 环游世界，穿越时代，打造标志性设计！ 当心令人不快的温度和危险的动物群！,2024 年 1 月 15 日,FreeMind S.A.,0,褒贬不一,33,63.0,多半好评,1743,79.0,762
https://store.steampowered.com/app/2060130/,2060130,重返猴岛,"指向点击
冒险
海盗
喜剧
怀旧
单人
欢乐
2D
彩色
手绘
剧情丰富
孩童
解谜
剧情
休闲
90 年代
线性
卡通风格
风格化
选择取向",《重返猴岛》是该系列游戏作者罗恩·吉尔伯特突然且刺激的最新力作，延续了前作传奇般的冒险故事。,2022 年 9 月 19 日,Terrible Toybox,0,特别好评,35,85.0,特别好评,7565,92.0,10536
https://store.steampowered.com/app/1146970/,1146970,与君盟,"女性主角
爱情
少女游戏
视觉小说
角色扮演
休闲
动漫
单人
独立
成人
选择取向
基于文字
LGBTQ+
色情内容
剧情丰富
恋爱模拟
历史",在乙女游戏《与君盟》中，玩家将女扮男装成为吴王“夫差”，可攻略性转西施，宿敌勾践，忠臣伍子胥，无口近卫晨风。乱世之中，君与国，孰轻孰重？,2020 年 9 月 21 日,YETU GAME,0,特别好评,17,88.0,特别好评,3518,93.0,669
https://store.steampowered.com/app/1294810/,1294810,Redfall,"开放世界
合作
第一人称射击
动作
动作冒险
冒险
射击
第一人称
吸血鬼
多人
潜行
单人
沉浸式模拟
战斗
灵异
奇幻
角色自定义
剧情丰富
女性主角
在线合作",一座名为红霞岛的小镇日前遭到了一群血族的围攻，他们切断了小岛与外界的联系。你将与少数幸存者一起受困于此，在这款开放世界第一人称射击动作游戏中，单打独斗或组队联手吧。,2023 年 5 月 1 日,Arkane Austin,0,褒贬不一,38,60.0,多半差评,2119,36.0,1560
https://store.steampowered.com/app/883860/,883860,卡德里亚道具屋,"免费开玩
休闲
模拟
角色扮演
独立
制作
动漫
管理",《卡德里亚道具屋》是一款带有丰富剧情的模拟经营类游戏。在宁静的绿松镇上，玩家将化身为一家道具屋的店主，为往来的冒险者打造各种各样的装备和道具，并通过出售商品和完成订单来赚取金币，逐步扩建和发展自己的店铺，帮助故乡小镇进行重建。,2018 年 8 月 23 日,Moehaus Co. Ltd,0,多半好评,1473,72.0,多半好评,1473,72.0,1586
https://store.steampowered.com/app/2060130/,2060130,重返猴岛,"指向点击
冒险
海盗
喜剧
怀旧
单人
欢乐
2D
彩色
手绘
剧情丰富
孩童
解谜
剧情
休闲
90 年代
线性
卡通风格
风格化
选择取向",《重返猴岛》是该系列游戏作者罗恩·吉尔伯特突然且刺激的最新力作，延续了前作传奇般的冒险故事。,2022 年 9 月 19 日,Terrible Toybox,0,特别好评,35,85.0,特别好评,7565,92.0,10536
https://store.steampowered.com/app/1146970/,1146970,与君盟,"女性主角
爱情
少女游戏
视觉小说
角色扮演
休闲
动漫
单人
独立
成人
选择取向
基于文字
LGBTQ+
色情内容
剧情丰富
恋爱模拟
历史",在乙女游戏《与君盟》中，玩家将女扮男装成为吴王“夫差”，可攻略性转西施，宿敌勾践，忠臣伍子胥，无口近卫晨风。乱世之中，君与国，孰轻孰重？,2020 年 9 月 21 日,YETU GAME,0,特别好评,17,88.0,特别好评,3518,93.0,669
https://store.steampowered.com/app/1294810/,1294810,Redfall,"开放世界
合作
第一人称射击
动作
动作冒险
冒险
射击
第一人称
吸血鬼
多人
潜行
单人
沉浸式模拟
战斗
灵异
奇幻
角色自定义
剧情丰富
女性主角
在线合作",一座名为红霞岛的小镇日前遭到了一群血族的围攻，他们切断了小岛与外界的联系。你将与少数幸存者一起受困于此，在这款开放世界第一人称射击动作游戏中，单打独斗或组队联手吧。,2023 年 5 月 1 日,Arkane Austin,0,褒贬不一,38,60.0,多半差评,2119,36.0,1560
https://store.steampowered.com/app/883860/,883860,卡德里亚道具屋,"免费开玩
休闲
模拟
角色扮演
独立
制作
动漫
管理",《卡德里亚道具屋》是一款带有丰富剧情的模拟经营类游戏。在宁静的绿松镇上，玩家将化身为一家道具屋的店主，为往来的冒险者打造各种各样的装备和道具，并通过出售商品和完成订单来赚取金币，逐步扩建和发展自己的店铺，帮助故乡小镇进行重建。,2018 年 8 月 23 日,Moehaus Co. Ltd,0,多半好评,1473,72.0,多半好评,1473,72.0,1586
https://store.steampowered.com/app/1409830/,1409830,英灵殿之子 Sons of Valhalla,"策略
角色扮演
动作
中世纪
冒险
开放世界
战争
沙盒
剧情丰富
模拟
生存
黑暗奇幻
城市营造
轻度 Rogue
单人
战术
角色自定义
第三人称
像素图形
历史",《英灵殿之子》是一款设定在维京时代的战斗和基地建造游戏。建造堡垒并包围敌人的据点，聚集武士，登上长艇，参与个人战斗，侵袭和征战英格兰。,2024 年 4 月 5 日,Pixel Chest,0,褒贬不一,371,64.0,褒贬不一,460,64.0,472
https://store.steampowered.com/app/2384570/,2384570,永恒战歌,"冒险
动作
角色扮演
策略
3D 格斗
动作冒险
动作角色扮演
3D 平台
大型多人在线角色扮演
动作类 Rogue
清版动作
战术角色扮演
探索
砍杀
轻度 Rogue
3D
可爱
彩色
第三人称
中世纪",《永恒战歌》是一款拥有全视角次世代画质的MMORPG魔幻游戏，定位于架空的后神祇时代北欧世界，诸神陨落，作为无眠者的你，联手转世而来的女武神调查源火真相，沉浸式体验北欧神话世界。挑战暗黑诡谲的修罗神庭、智斗穷凶极恶的西方恶魔，游戏中主打大世界探索，在解密主线过程中，还有各种有趣的支线任务去发展来自不同国度文明的人们。,2023 年 10 月 19 日,永恒战歌,0,特别好评,377,81.0,特别好评,377,81.0,125
https://store.steampowered.com/app/420/,420,Half-Life 2: Episode Two,"第一人称射击
动作
科幻
单人
射击
剧情丰富
第一人称
经典
冒险
外星人
氛围
僵尸
无声主角
好评原声音轨
反乌托邦
后末日
剧集
解谜
恐怖
多人",Half-Life® 2: Episode Two 是 Valve 开发的新游戏三部曲中的第二部，将延续备受赞誉的最畅销的 Half-Life® 冒险游戏。 作为 戈登.弗里曼博士，您被目睹与爱莉克斯.凡斯最后离开 17 号城，因为城堡中爆发了一场不知范围大小的风暴。 在 Episode Two 中，您必须在穿过白森林时与联合军进行战斗，并将从城堡窃取的重要信息包递送给同伴援助科学家。 Episode Two 用独特的武器、工具和新兴生物延续备受赞誉的 Half-Life 游戏。,2007 年 10 月 10 日,Valve,0,好评如潮,464,98.0,好评如潮,32178,97.0,1381
https://store.steampowered.com/app/2314720/,2314720,[Chilla's Art] Parasocial | パラソーシャル,"恐怖
心理恐怖
选择取向
氛围
沉浸式模拟
独立
动漫
惊悚
女性主角
3D
单人
冒险
模拟
探索
多结局
拟真
90 年代
动作
彩色
调查",Parasocial | パラソーシャル is a Japanese horror game about a live streamer.,2023 年 8 月 25 日,Chilla's Art,0,特别好评,33,93.0,特别好评,956,94.0,399
https://store.steampowered.com/app/2326590/,2326590,淫习的幽世村 ~绝对不能曝光女性身分的时间~,"日系角色扮演
悬疑
多结局
2D
平台解谜
动漫
色情内容
视觉小说
爱情
剧情丰富
角色扮演
女性主角
像素图形
奇幻
探索
剧情
氛围
单人
独立
休闲",一对青梅竹马的少年少女——亚雄与奇诺理， 误入拥有奇怪观念的世界「幽世村」。 因为男孩子气的外表，使村民误认为奇诺理是个男性……？ 究竟他们能否顺利隐藏性，别并成功逃出这个村庄呢！ ？,2024 年 3 月 21 日,I'm moralist,0,特别好评,14,85.0,特别好评,56,89.0,59
https://store.steampowered.com/app/749960/,749960,Townsmen VR,"模拟
策略
虚拟现实
休闲
独立
城市营造
上帝模拟
抢先体验
3D
中世纪
建造
氛围
孩童
资源管理
单人
体验
欢乐
沙盒
探索
卡通风格",在完全交互式模拟的世界中建造中世纪村庄！,2022 年 3 月 24 日,HandyGames,0,特别好评,350,81.0,特别好评,350,81.0,51
https://store.steampowered.com/app/40980/,40980,Stronghold Legends: Steam Edition,"即时战术
城市营造
殖民模拟
沙盒
建造
管理
经济
中世纪
战争
军事
基地建设
即时
即时战略
策略
等角视角
历史
开放世界
模拟
资源管理
奇幻",将狼人通过投石机发射至城堡城墙上方，以龙火将敌方军队团团烧死，并指挥圆桌骑士们发动他们强大的技能！该“城堡模拟”类游戏的重制，以神话为背景，全新支持Steam多人游戏、创意工坊、独占地图、全新成就以及DLC战役。,2009 年 10 月 27 日,FireFly Studios,0,特别好评,18,100.0,特别好评,1826,86.0,303
https://store.steampowered.com/app/1321450/,1321450,American Theft 80s,"动作
潜行
冒险
动作冒险
劫掠
80 年代
3D
第三人称
沉浸式模拟
犯罪
跑酷
对话
驾驶
开放世界
单人
小游戏
怀旧
模拟
沙盒
独立",小偷模拟器的开发人员的最新游戏作品。置身于80年代之中，对录像机、磁带、老爷车等物品实施盗窃，如果你不幸被抓到了，那就尽力从警察的手里逃走吧!,2022 年 6 月 15 日,Noble Muffins,0,多半好评,709,76.0,多半好评,709,76.0,603
https://store.steampowered.com/app/1538970/,1538970,铁锤守卫 II,"砍杀
动作角色扮演
合作
迷宫探索
像素图形
中世纪
在线合作
角色自定义
角色扮演
单人
合作战役
动作
动作冒险
冒险
解谜
不可思议迷宫
2D
黑暗奇幻
龙
奇幻",召唤你的英雄，穿越城堡的地下城，探索一个前所未见的世界。帮助途中的村民，并协助罗兰国王的抵抗侵略。与野兽战斗，消灭无尽的敌人，勇敢面对邪恶的力量。,2023 年 8 月 15 日,Crackshell,0,褒贬不一,27,51.0,褒贬不一,1583,62.0,2915
https://store.steampowered.com/app/2150660/,2150660,东方New World,"弹幕射击
日系角色扮演
女性主角
奇幻
动漫
动作
恶魔
等角视角
魔法
角色扮演
战斗
动作角色扮演
平台游戏
3D
竞分
独立
单人
冒险
俯视
信仰",跃身于东方Project世界为舞台的弹幕动作RPG之中吧。隔离幻想乡和外界的结界突然被打破，博丽灵梦和雾雨魔理沙决定亲自出马一探究竟。磨练技能，锻造武器，奔走于幻想乡吧！,2023 年 7 月 13 日,Ankake Spa,0,多半好评,143,76.0,多半好评,143,76.0,180
https://store.steampowered.com/app/1996430/,1996430,神骰传说,"牌组构建式类 Rogue
回合战略
类 Rogue
回合制战斗
轻度 Rogue
策略
生物收集
策略角色扮演
单人
休闲
2D
牌组构建
可爱
程序生成
卡通风格
彩色
孩童
奇幻
刷宝
战术",快来拿起魔法骰子、组建强力奇美拉阵容，踏上战略为王的Roguelite征程，以战胜神秘的邪恶力量为目标出发吧！在这里，你将扮演一名奇美拉召唤师，不断收集招募新的魔法生物，打造属于自己的完美团队。通过灵活运用独特的骰子机制，你将指挥麾下的奇美拉所向披靡。,2024 年 2 月 27 日,LEAP Game Studios,0,特别好评,40,92.0,特别好评,420,88.0,1244
https://store.steampowered.com/app/498240/,498240,Batman - The Telltale Series,"选择取向
剧情丰富
冒险
超级英雄
单人
剧集
快速反应事件
动作
指向点击
氛围
黑暗
漫画
自选历险体验
推理
黑色
暴力
视觉小说
血腥
成人
隐藏物体",进入Bruce Wayne破碎的心灵来发现你的选择对于Dark Knight造成的强大而深远的影响。在这个坚韧不拔又暴力的来自The Walking Dead – A Telltale Games Series的获奖创作者的新故事 里，你会对打破 Bruce Wayne的世界，以及那个腐败的 Gotham City本来就脆弱不堪的稳定有所发现 你的行为和你的选择将决定Batman的命运。包括访问权限，来自获奖工作室Telltale Games的新系列的所有五集,2016 年 8 月 2 日,Telltale,0,好评如潮,120,96.0,特别好评,12359,85.0,2115
https://store.steampowered.com/app/843390/,843390,Vertigo 2,"独立
虚拟现实
科幻
第一人称
射击
女性主角
单人
第一人称射击
动作冒险
外星人
喜剧
彩色
冒险
战斗
动作
洛夫克拉夫特式
暴力
3D
血腥
原声音轨",Vertigo 2 is a single-player VR adventure. Explore the depths of the vast Quantum Reactor as you descend to finish your journey home.,2023 年 3 月 30 日,Zach Tsiakalis-Brown,0,特别好评,45,97.0,好评如潮,1938,96.0,264
https://store.steampowered.com/app/520440/,520440,GUILTY GEAR Xrd REV 2,"格斗
动漫
2D 格斗
好评原声音轨
动作
多人
2.5D
本地多人
困难
街机
剧情丰富
控制器
竞技
电竞
单人
教程
2D
可爱
玩家对战",拥有非凡的3D动画画质与充实的游戏模式，新世代对战格斗游戏“罪恶装备 未知次元 -启示2-”隆重登场！,2016 年 12 月 14 日,Arc System Works,0,特别好评,56,94.0,特别好评,7072,94.0,3413
https://store.steampowered.com/app/1079260/,1079260,Fireworks Mania - An Explosive Simulator,"沙盒
探索
物理
自选历险体验
第一人称射击
建造
3D
第一人称
欢乐
模拟
可爱
休闲
破坏
选择取向
卡通风格
单人
喜剧
氛围
动作
短篇",FIREWORKS MANIA 是一款小型休闲爆炸模拟游戏，你可以燃放各种烟花，制作美丽的烟火秀，或者只是随意引爆东西。,2020 年 12 月 17 日,Laumania ApS,0,特别好评,78,94.0,好评如潮,5114,96.0,764
https://store.steampowered.com/app/604540/,604540,Empire of Sin,"策略
管理
犯罪
角色扮演
回合制战术
回合制
黑色
回合战略
回合制战斗
动作
等角视角
单人
战术
历史
模拟
美国
沙盒
策略角色扮演
氛围
女性主角",《Empire of Sin》是一款由Romero Games和Paradox Interactive推出的全新策略游戏，您将进入禁酒时期的芝加哥，也就是1920年代各种黑社会残暴犯罪活动盛行的中心。,2020 年 12 月 1 日,Romero Games,0,褒贬不一,12,58.0,褒贬不一,4163,48.0,7728
https://store.steampowered.com/app/960910/,960910,暴雨,"选择取向
多结局
剧情丰富
记叙
冒险
电影式
推理
惊悚
情感
调查
快速反应事件
互动小说
悬疑
单人
动态旁白
色情内容
犯罪
氛围
暴力
裸露",经历一场千回百转，扣人心弦的心理惊悚之旅。玩家将追查一名谋杀犯，唯一掌握的信息便是折纸杀手这个名字。游戏的四名角色都追寻着其各自的线索，玩家必须不惜一切阻止这名杀手将魔爪伸向新的受害者。,2020 年 6 月 18 日,Quantic Dream,0,特别好评,241,89.0,特别好评,10097,83.0,720
https://store.steampowered.com/app/809060/,809060,噩梦初醒 - REVEIL,"冒险
独立
恐怖
步行模拟
第一人称
单人
氛围
探索
解谜
超现实
迷幻
黑暗
悬疑
心理恐怖
剧情丰富
剧情
唯美
精心编写",《噩梦初醒》是一款以叙事、解谜和探索为核心的第一人称视角叙事心理恐怖游戏。了解沃尔特·汤普森的内心发生了什么变化，以及他在纳尔逊兄弟马戏团的黑暗过去与这之间的关系。,2024 年 3 月 6 日,Pixelsplit,0,特别好评,50,96.0,特别好评,236,90.0,81
https://store.steampowered.com/app/971690/,971690,Cake Bash,"休闲
清版动作
可爱
3D 格斗
玩家对战
欢乐
教程
竞技
格斗
角色自定义
3D
分屏
街机
第三人称
放松
喜剧
动作
彩色
手绘
孩童",在Cake Bash中打斗角逐，成为最美味的蛋糕！这是一款疯狂的四人派对类游戏，在游戏中，机灵可爱的蛋糕互相打斗，打得对方飞屑掉渣。,2020 年 10 月 14 日,High Tea Frog,0,特别好评,238,89.0,特别好评,238,89.0,41
https://store.steampowered.com/app/1682050/,1682050,PropHunter,"抢先体验
街机
多人
在线合作
玩家对战
合作
第三人称
隐藏物体
体育
沙盒
休闲
生物收集
角色扮演
彩色
孩童
团队导向
懒人游戏
3D
可爱
喜剧",PropHunter - 网络捉迷藏流派的新鲜代表！ 玩家分为两队，一队以物件的形式躲藏，二队则是在道具中寻找冒名顶替者。 消灭对手的队伍获胜！,2021 年 8 月 6 日,Alone Fox Games,0,多半好评,19,78.0,特别好评,433,84.0,318
https://store.steampowered.com/app/969990/,969990,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"冒险
3D 平台
非主流经典
重制
动作
多人
孩童
休闲
卡通
欢乐
经典
水底
好评原声音轨
单人
合作
彩色
喜剧
开放世界
类魂系列
剧情丰富",孩子们，你们准备好了吗？这款忠实再现《海绵宝宝》奇妙历险记的小众经典游戏回归啦！扮演海绵宝宝、派大星和珊迪，让邪恶的痞老板明白，犯罪的报酬比蟹老板开的工资还要低。想从泛滥成灾的机器人手中拯救比奇堡吗？当然啦！,2020 年 6 月 23 日,Purple Lamp,0,特别好评,102,94.0,特别好评,12353,94.0,5058
https://store.steampowered.com/app/2513240/,2513240,Hero Tale,"独立
迷宫探索
懒人游戏
角色扮演
刷宝
策略
探索
库存管理
角色自定义
战术
轻度 Rogue
重玩价值
中世纪
奇幻
单人
2D
黑暗奇幻
剧情丰富
情感
魔法",在这款带有 roguelike 要素的放置角色扮演游戏中，体验中世纪的奇幻岛屿。逐步获得经验、训练技能、与越来越强大的敌人作战，解锁新地图并获得最佳战利品。规划你的成长方案，并在庞大的技能树上选择你的前进路径。,2024 年 3 月 28 日,Weird Johnny Studio,0,褒贬不一,45,57.0,褒贬不一,188,69.0,684
https://store.steampowered.com/app/979110/,979110,Space Haven,"基地建设
太空
殖民模拟
模拟
策略
生存
沙盒
科幻
城市营造
管理
资源管理
建造
独立
探索
开放世界
太空模拟
抢先体验
像素图形
单人
制作",率领一群身份复杂的下层社会平民，乘坐飞船踏上太空之旅，寻找新的家园。在这款太空船殖民地模拟经营类游戏中，你可以一砖一瓦地建造太空船，创造最佳的气体条件，管理船员的各种需求和情绪，并尽情探索广袤的宇宙。,2020 年 5 月 21 日,Bugbyte Ltd.,0,特别好评,54,87.0,特别好评,7270,86.0,3186
https://store.steampowered.com/app/1403310/,1403310,花园模拟器：繁花似梦,"休闲
模拟
基地建设
建造
农场模拟
管理
城市营造
时间管理
3D
放松
第一人称
孩童
农业
制作
贸易
单人
资源管理",种植—设计—丰收—在《花园模拟器：繁花似梦》中，你将开启如梦似幻的花园之旅，按照喜好装修房屋，种植植物来收获并出售。准备好在大自然拥抱宁静与和谐吧。请将这句话铭记在心里：“花园可以愉悦双眼 ，慰藉心灵”。,2022 年 9 月 8 日,PRODUKTIVKELLER Studios,0,特别好评,217,87.0,特别好评,217,87.0,264
https://store.steampowered.com/app/2478020/,2478020,Ray’z Arcade Chronology,"清版射击
动作
射击
科幻
女性主角
2.5D
单人
多人
本地多人
本地合作
3D
街机
复古",包含了90年代在街机上推出的竖屏射击游戏《Ray系列》原版3部作以及全新HD移植版共5个版本！,2023 年 9 月 25 日,"M2 Co.,LTD",0,特别好评,55,89.0,特别好评,55,89.0,16
https://store.steampowered.com/app/1663220/,1663220,Coffee Talk Episode 2: Hibiscus & Butterfly,"对话
放松
像素图形
互动小说
氛围
视觉小说
模拟
2D
LGBTQ+
选择取向
剧情丰富
休闲
动漫
奇幻
情感
剧情
彩色
单人
冒险
独立",走进备受玩家喜爱的饮品冲调互诉衷肠模拟游戏《咖啡心语》的第二部作品《咖啡心语第二集：洛神花与蝴蝶》，拭去咖啡机的灰尘，露出你最温暖的微笑，再次迎接你的顾客。,2023 年 4 月 20 日,Toge Productions,0,特别好评,52,96.0,好评如潮,1624,97.0,592
https://store.steampowered.com/app/1843090/,1843090,[Chilla's Art] The Closing Shift | 閉店事件,"动作
冒险
90 年代
模拟
休闲
动漫
沉浸式模拟
生存恐怖
生活模拟
解谜
步行模拟
探索
隐藏物体
第一人称射击
3D
电影式
第一人称
抽象
迷幻
拟真",The Closing Shift | 閉店事件 is a Japanese horror game about a girl on a closing shift.,2022 年 3 月 18 日,Chilla's Art,0,特别好评,49,87.0,特别好评,2103,88.0,255
https://store.steampowered.com/app/493900/,493900,Dungeons 3,"策略
恶人主角
基地建设
模拟
即时战略
上帝模拟
管理
女性主角
喜剧
多人
经济
欢乐
单人
黑暗奇幻
黑色幽默
在线合作
恐怖
合作战役
即时战术
等角视角",终于，地下城之王成功集结了恶魔大军，并建立了他自己的黑暗帝国。现在是时候施展他下一步的邪恶计划了：扩张！,2017 年 10 月 13 日,Realmforge Studios,0,特别好评,33,81.0,特别好评,12114,94.0,3258
https://store.steampowered.com/app/339600/,339600,VEGA Conflict,"免费开玩
太空
策略
大型多人在线
科幻
多人
开放世界
即时战略
战争
基地建设
玩家对战
动作
单人
合作
生存
冒险
射击
2D
沙盒
农场管理",宣告主权，指挥您的舰队，在太空发动史诗般的战争。,2015 年 12 月 14 日,KIXEYE,0,多半好评,20,75.0,褒贬不一,4741,58.0,3814
https://store.steampowered.com/app/2430730/,2430730,My Child Lebensborn Remastered,"模拟
生活模拟
剧情丰富
情感
沉浸式模拟
选择取向
单人
独立",我的孩子勒本斯伯恩（Lebensborn）是一个基于真实事件的故事驱动游戏。扮演Karin或Klaus的收养父母，并体验他们与他们一起经历的斗争。明智地平衡您的时间和资源，同时帮助您的孩子应对仇恨的影响。,2023 年 7 月 18 日,Sarepta Studio AS,0,特别好评,22,90.0,特别好评,312,95.0,52
https://store.steampowered.com/app/1578650/,1578650,深空梦里人,"叙事
赛博朋克
桌上游戏
角色扮演
科幻
剧情丰富
互动小说
人工智能
手绘
多结局
单人
指向点击
太空
冒险
未来
基于文字
探索
3D
氛围
对话",在星际资本主义的废墟里体验出逃员工的人生，如丧家之犬般游荡在寰宇社会边缘的法外空间站。本作承袭桌上角色扮演游戏的灵活性与自由度，玩家可以尽情探索空间站，自主决定与谁交好，逃离过去，改变未来。,2022 年 5 月 5 日,Jump Over The Age,0,特别好评,72,93.0,特别好评,4646,94.0,554
https://store.steampowered.com/app/2100160/,2100160,MotoGP™23,"竞速
模拟
体育
分屏
第一人称
摩托车
第三人称
自行车
控制器
玩家对战
多人
单人
拟真",催动油门，超越你的对手，冲过终点线：在更刺激、更具挑战性的全新一代《MotoGP™23》中成为万众瞩目的新科世界冠军，实现每一名车手的终极梦想。,2023 年 6 月 8 日,Milestone S.r.l.,0,特别好评,40,82.0,多半好评,423,73.0,561
https://store.steampowered.com/app/814680/,814680,Unbound: Worlds Apart,"独立
冒险
平台游戏
氛围
单人
类银河战士恶魔城
2D
探索
横向滚屏
黑暗奇幻
剧情丰富
困难
动作
手绘
可爱
控制器
多结局
开放世界
类魂系列
精确平台",化身魔法师索利，召唤传送门来打败邪恶的野兽，解开复杂的谜题，完成巧妙而复杂的障碍挑战吧！你将获得独特的力量，打开一道道通往奇异世界的传送门，靠着天赋与智慧挽救即将崩溃的“现实”。快来探索这个内容丰富的手绘游戏世界，揭开它背后隐藏的秘密，好好享受一个情节丰富而又深刻的奇妙故事吧！,2021 年 7 月 28 日,Alien Pixel Studios,0,特别好评,13,92.0,特别好评,904,84.0,158
https://store.steampowered.com/app/738510/,738510,告别回忆-无垢少女-,"冒险
恋爱模拟
视觉小说
动漫
情感
暴力
色情内容
裸露",《告别回忆》系列不仅仅是描写出甜蜜的爱情故事，更是展露出因複杂的人际关係所产生的爱情样貌。错综複杂的情感纠缠不清，无论是擦身而过或是相遇都会为剧情的展开掀起波澜。,2020 年 4 月 1 日,MAGES. Inc.,0,特别好评,869,89.0,特别好评,869,89.0,266
https://store.steampowered.com/app/2013240/,2013240,修仙家族模拟器,"模拟
策略
文字游戏
策略角色扮演
独立
点击游戏
资源管理
休闲
角色扮演
管理
剧情
2D
单人
彩色
抢先体验
城市营造
指向点击
政治模拟
电脑角色扮演
武术",玩家扮演一位家族老祖，开创一个家族，然后在一片海域中，占领一个修仙小岛，带领家族逐渐壮大发展的故事，在壮大过程中你可以攻占其他修真小岛，探索深海，秘境探宝等等。,2023 年 9 月 12 日,一起来修仙工作室,0,多半好评,28,71.0,褒贬不一,843,56.0,1587
https://store.steampowered.com/app/1399080/,1399080,神领编年史 The DioField Chronicle,"角色扮演
策略
日系角色扮演
策略角色扮演
战术
2D
3D
中世纪
军事
剧情丰富
单人
暴力
模拟
原声音轨
战术角色扮演
即时战术
即时含暂停
动漫
即时战略
回合制",以最先进的图像技术，呈献扣人心弦的宏伟故事。 新创深奥且极富策略性的即时战斗系统—— 即时战术战斗（RTTB）。 集结豪华阵容，打造全新的模拟角色扮演游戏。,2022 年 9 月 22 日,Square Enix,0,褒贬不一,605,48.0,褒贬不一,605,48.0,1253
https://store.steampowered.com/app/1035760/,1035760,微光之镜,"抢先体验
动漫
女性主角
横向滚屏
探索
2D 平台
弹幕射击
动作
平台游戏
日系角色扮演
动作角色扮演
冒险
动作冒险
类银河战士恶魔城
可爱
角色扮演
奇幻
2D
独立
休闲",《微光之镜》是一款2D剧情向动作射击游戏，游戏中你将扮演主角绮罗去修复一个被破坏的世界，你将会在沉浸感十足的镜中世界展开丰富动人的冒险故事，遇见性格迥异的NPC与特色十足的怪物，并通过不断地探索逐渐揭开镜中世界尘封的真相。,2023 年 1 月 9 日,MapleDorm Games,0,多半好评,680,77.0,多半好评,680,77.0,223
https://store.steampowered.com/app/977880/,977880,风来之国 (Eastward),"像素图形
剧情丰富
冒险
动作角色扮演
单人
氛围
角色扮演
后末日
动作
日系角色扮演
2D
原声音轨
可爱
女性主角
放松
黑暗
成人
喜剧
独立
休闲",欢迎来到风来之国！巨大危机过后，世界不再拥挤，城镇和村庄散落在“大铁道”的沿线；奇异的生物在各处出没；当然还有更加古怪的奇人异士。那么，挥舞起约翰那久经“烤验”的煎锅，在小珊神秘力量的指引下，开始一场深入未知的冒险吧！,2021 年 9 月 16 日,Pixpil,0,多半好评,111,79.0,特别好评,13139,84.0,12296
https://store.steampowered.com/app/1507720/,1507720,童话森林,"角色扮演
冒险
3D
可爱
魔法
单人
独立
女性主角
动漫
日系角色扮演
3D 平台
动作冒险
探索
奇幻
氛围
黑暗奇幻
回合制战斗
欢乐",这是住在不可思议森林中的一个小女孩的小小冒险故事,2021 年 1 月 28 日,PrimaryOrbit,0,特别好评,297,81.0,特别好评,297,81.0,113
https://store.steampowered.com/app/2398030/,2398030,FPV LOGIC,"竞速
飞行
模拟
体育
物理
3D
第一人称
第三人称
抢先体验
独立
拟真
单人","FPV LOGIC 是一款FPV无人机模拟器,拥有接近真实的物理效果和操作体验,无论是花飞或者竞速,你都能从中找到不输真机的乐趣",2023 年 6 月 30 日,UT STUDIO,0,特别好评,15,93.0,特别好评,146,85.0,53
https://store.steampowered.com/app/1837220/,1837220,Psalm 5:9-13,"心理恐怖
恐怖
探索
独立
血腥
悬疑
步行模拟
氛围
第一人称
3D
惊悚
冒险
黑暗
线性
单人
拟真
超现实
剧情丰富
生物收集
解谜",《Psalm 5:9-13》是一款带有 VHS 效果的第一人称心理恐怖游戏。小心点，小心点，这些房间里藏着什么东西，有东西在黑暗中注视着。,2024 年 3 月 13 日,Ranwog,0,多半好评,147,78.0,特别好评,538,85.0,73
